date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:37	44185/44185	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:14:21%20GMT	http://php.net/manual/de/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/de/features.persistent-connections.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:37	45350/45350	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:17:05%20GMT	http://php.net/manual/ja/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/ja/features.persistent-connections.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:37	43352/43352	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:19:48%20GMT	http://php.net/manual/ro/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/ro/features.persistent-connections.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:38	50048/50048	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:22:37%20GMT	http://php.net/manual/ru/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/ru/features.persistent-connections.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:38	43744/43744	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:25:22%20GMT	http://php.net/manual/es/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/es/features.persistent-connections.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:38	11100/11100	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:33%20GMT	http://php.net/manual/en/pt_BR/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/pt_BR/features.persistent-connections.8c5.delayed	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:39	43610/43610	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:28:06%20GMT	http://php.net/manual/tr/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/tr/features.persistent-connections.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:39	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:34%20GMT	http://php.net/manual/en/zh/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/zh/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:39	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:34%20GMT	http://php.net/manual/en/fr/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/fr/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:39	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:34%20GMT	http://php.net/manual/en/de/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/de/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:39	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:34%20GMT	http://php.net/manual/en/ja/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/ja/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:40	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:35%20GMT	http://php.net/manual/en/ro/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/ro/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:40	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:35%20GMT	http://php.net/manual/en/ru/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/ru/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:40	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:35%20GMT	http://php.net/manual/en/es/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/es/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:40	11097/11097	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:35%20GMT	http://php.net/manual/en/tr/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/tr/features.persistent-connections.php	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:40	33159/33159	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:46%20GMT	http://php.net/manual/en/function.fbsql-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.fbsql-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:41	34961/34961	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:46%20GMT	http://php.net/manual/en/function.ibase-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.ibase-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:41	27732/27732	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:47%20GMT	http://php.net/manual/en/function.ifx-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.ifx-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:41	27627/27627	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:47%20GMT	http://php.net/manual/en/function.ingres-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.ingres-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:41	27698/27698	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:53%20GMT	http://php.net/manual/en/function.msql-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.msql-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:42	37805/37805	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:53%20GMT	http://php.net/manual/en/function.mssql-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.mssql-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:42	26086/26086	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:59%20GMT	http://php.net/manual/en/function.ociplogon.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.ociplogon.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:43	34134/34134	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:43%20GMT	http://php.net/manual/en/function.odbc-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.odbc-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:43	82083/82083	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:55%20GMT	http://php.net/manual/en/function.mysql-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.mysql-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:44	37812/37812	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:04:46%20GMT	http://php.net/manual/en/function.pfsockopen.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.pfsockopen.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:44	48805/48805	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:58%20GMT	http://php.net/manual/en/function.oci-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.oci-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:44	29415/29415	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:04:01%20GMT	http://php.net/manual/en/function.sybase-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.sybase-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:45	62118/62118	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:03:59%20GMT	http://php.net/manual/en/function.pg-pconnect.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/function.pg-pconnect.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:45	19822/19822	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:39%20GMT	http://php.net/manual/add-note.php?sect=features.persistent-connections&redirect=http://php.net/manual/en/features.persistent-connections.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/add-notee093.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:45	12744/12744	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:40%20GMT	http://php.net/manual/vote-note.php?id=117523&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb89d.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:45	12744/12744	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:40%20GMT	http://php.net/manual/vote-note.php?id=117523&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notef43c.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:45	13085/13085	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:40%20GMT	http://php.net/manual/vote-note.php?id=89465&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb40d.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:45	13081/13081	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:40%20GMT	http://php.net/manual/vote-note.php?id=89465&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note7dda.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:46	13572/13572	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:41%20GMT	http://php.net/manual/vote-note.php?id=114190&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notee417.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:46	13568/13568	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:41%20GMT	http://php.net/manual/vote-note.php?id=114190&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notef75e-2.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:46	12753/12753	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:41%20GMT	http://php.net/manual/vote-note.php?id=95340&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note642f.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:46	12755/12755	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:41%20GMT	http://php.net/manual/vote-note.php?id=95340&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notead71.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:47	13070/13070	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:42%20GMT	http://php.net/manual/vote-note.php?id=76013&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note53a6.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:47	13070/13070	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:42%20GMT	http://php.net/manual/vote-note.php?id=76013&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note57c8.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:47	12822/12822	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:42%20GMT	http://php.net/manual/vote-note.php?id=60614&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notec793.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:47	12820/12820	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:42%20GMT	http://php.net/manual/vote-note.php?id=60614&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9c74.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:47	12849/12849	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:42%20GMT	http://php.net/manual/vote-note.php?id=100009&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note0948.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:48	12847/12847	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:43%20GMT	http://php.net/manual/vote-note.php?id=100009&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noted845.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:48	13274/13274	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:43%20GMT	http://php.net/manual/vote-note.php?id=62646&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note5b5d.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:48	13270/13270	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:43%20GMT	http://php.net/manual/vote-note.php?id=62646&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note4320.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:48	12890/12890	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:43%20GMT	http://php.net/manual/vote-note.php?id=73370&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note938d.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:49	12892/12892	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:44%20GMT	http://php.net/manual/vote-note.php?id=73370&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note73de.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:49	12644/12644	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:44%20GMT	http://php.net/manual/vote-note.php?id=71389&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note274d.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:49	12644/12644	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:44%20GMT	http://php.net/manual/vote-note.php?id=71389&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note062f.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:49	12955/12955	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:44%20GMT	http://php.net/manual/vote-note.php?id=24393&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9ea4.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:49	12951/12951	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:44%20GMT	http://php.net/manual/vote-note.php?id=24393&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteca6e.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:50	13045/13045	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:45%20GMT	http://php.net/manual/vote-note.php?id=39067&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note5251.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:50	13051/13051	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:45%20GMT	http://php.net/manual/vote-note.php?id=39067&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note8d30.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:50	13056/13056	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:45%20GMT	http://php.net/manual/vote-note.php?id=102522&page=features.persistent-connections&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note749e.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:50	13056/13056	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:45%20GMT	http://php.net/manual/vote-note.php?id=102522&page=features.persistent-connections&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9c5b.html	(from http://php.net/manual/en/features.persistent-connections.php)
00:16:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Dec%202017%2023:16:46%20GMT	http://php.net/safe-mode	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/safe-mode	(from http://php.net/manual/en/features.safe-mode.php)
00:16:51	303/303	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2014%20Dec%202017%2023:16:46%20GMT	http://php.net/manual/en/ini.sect.safe-mode.php#ini.safe-mode	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/ini.sect.safe-mode.php#ini.safe-mode	(from http://php.net/manual/en/features.safe-mode.php)
00:16:51	36713/36713	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:06:14%20GMT	http://php.net/manual/pt_BR/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/pt_BR/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:51	36204/36204	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:08:48%20GMT	http://php.net/manual/zh/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/zh/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:52	36812/36812	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:11:41%20GMT	http://php.net/manual/fr/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/fr/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:52	36380/36380	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:14:21%20GMT	http://php.net/manual/de/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/de/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:53	36758/36758	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:17:05%20GMT	http://php.net/manual/ja/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/ja/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:53	36318/36318	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:19:48%20GMT	http://php.net/manual/ro/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/ro/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:54	37764/37764	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:22:37%20GMT	http://php.net/manual/ru/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/ru/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:54	36543/36543	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:25:22%20GMT	http://php.net/manual/es/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/es/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:54	11087/11087	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:49%20GMT	http://php.net/manual/en/pt_BR/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/pt_BR/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:54	36674/36674	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:28:06%20GMT	http://php.net/manual/tr/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/tr/features.safe-mode.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:54	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:49%20GMT	http://php.net/manual/en/zh/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/zh/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:54	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:49%20GMT	http://php.net/manual/en/fr/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/fr/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:55	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:50%20GMT	http://php.net/manual/en/de/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/de/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:55	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:50%20GMT	http://php.net/manual/en/ja/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/ja/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:55	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:50%20GMT	http://php.net/manual/en/ro/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/ro/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:55	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:50%20GMT	http://php.net/manual/en/ru/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/ru/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:55	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:51%20GMT	http://php.net/manual/en/es/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/es/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:56	11084/11084	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202017%2023:16:51%20GMT	http://php.net/manual/en/tr/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/tr/features.safe-mode.php	(from http://php.net/manual/en/features.safe-mode.php)
00:16:56	19757/19757	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:51%20GMT	http://php.net/manual/add-note.php?sect=features.safe-mode&redirect=http://php.net/manual/en/features.safe-mode.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/add-notea56a.html	(from http://php.net/manual/en/features.safe-mode.php)
00:16:56	13181/13181	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:16:51%20GMT	http://php.net/manual/vote-note.php?id=54858&page=features.safe-mode&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note6c24.html	(from http://php.net/manual/en/features.safe-mode.php)
